,datetime,HUM,HUM_forecast
0,2019-10-20 00:00:00,100.0,99.52099225420369
1,2019-10-20 01:00:00,100.0,101.75190625575198
2,2019-10-20 02:00:00,100.0,100.12918559142051
3,2019-10-20 03:00:00,100.0,96.76802245068103
4,2019-10-20 04:00:00,100.0,93.03010959687782
5,2019-10-20 05:00:00,100.0,87.5537542666666
6,2019-10-20 06:00:00,100.0,84.94609055205459
7,2019-10-20 07:00:00,100.0,82.33842683744257
8,2019-10-20 08:00:00,100.0,81.46920559923856
9,2019-10-20 09:00:00,100.0,84.33789721483777
